arquivo,aba,linha,embarcacao,numeroSerie,marca,modelo,capacidade,tipoPack,dataFabrico,armador,dataInspecao,observacao,raw
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-09,, |  | Emengency pack: |  |  |  | < 24H |  | PL-12-F0237 |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-09,, |  | 2025-05-09 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | PL-12-F0237 | NAVIO: | ELIXIR |  | MARCA/MODELO: | SEA-SAFE |  | 12 |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | < 24H |  |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 140 | 138 | 0.014285714285714235 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  | #DIV/0! | DATA FABRICO: | 08/2018 |  |  |  |  |  |  |  | 
AZ25-105 ELIXIR A.xlsx,QUADRO,81,,,,,,,,,2025-05-09,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-09 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-09,, |  | Emengency pack: |  |  |  | < 24H |  | PLF-12-F0241 |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-09,, |  | 2025-05-09 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | PLF-12-F0241 | NAVIO: | ELIXIR |  | MARCA/MODELO: | SEA-SAFE |  | 12 |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | < 24H |  |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  | 16.929999999999996 |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 140 | 138 | 0.014285714285714235 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  | #DIV/0! | DATA FABRICO: | 08/2018 |  |  |  |  |  |  |  | 
AZ25-106 ELIXIR B.xlsx,QUADRO,81,,,,,,,,,2025-05-09,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-09 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2025-01-25,, |  | Emengency pack: |  |  |  | MIN |  | 5017230300542 |  | 2025-01-25 00:00:00 |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,47,,,,,,,,,2024-01-25,, |  | 2024-01-25 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2025-01-25 00:00:00 |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 5017230300542 | NAVIO: | CIDADE MAR |  | MARCA/MODELO: | RFD SEASAVA PLUS |  | 6 |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | MIN |  |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 89.5 | 88.7 | 0.00893854748603351 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  |  | DATA FABRICO: | 09/2022 |  |  |  |  |  |  |  | 
AZ25-107 CIDADE MAR.xlsx,QUADRO,81,,,,,,,,,2024-01-25,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2024-01-25 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-09,, |  | Emengency pack: |  |  |  | < 24H |  | 79190357 |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-09,, |  | 2025-05-09 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-09 00:00:00 |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 79190357 | NAVIO: | BESTSPOT |  | MARCA/MODELO: | EUROVINIL ISO 9650-2 |  | 12 |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | < 24H |  |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 56.9 | 56.1 | 0.014059753954305698 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  | #DIV/0! | DATA FABRICO: | 01-01-2019 |  |  |  |  |  |  |  | 
AZ25-108 BEST SPOT A.xlsx,QUADRO,81,,,,,,,,,2025-05-09,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-09 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-08,, |  | Emengency pack: |  |  |  | < 24H |  | 79190356 |  | 2028-05-08 00:00:00 |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-08,, |  | 2025-05-08 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-08 00:00:00 |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 79190356 | NAVIO: | BESTSPOT |  | MARCA/MODELO: | EUROVINIL ISO 9650-2 |  | 12 |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | < 24H |  |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 56.9 | 56.1 | 0.014059753954305698 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  | #DIV/0! | DATA FABRICO: | 01-01-2019 |  |  |  |  |  |  |  | 
AZ25-109 BEST SPOT B.xlsx,QUADRO,81,,,,,,,,,2025-05-08,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-08 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-08,, |  | Emengency pack: |  |  |  | < 24H |  | 79191253 |  | 2028-05-08 00:00:00 |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-08,, |  | 2025-05-08 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-08 00:00:00 |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 79191253 | NAVIO: | BESTSPOT |  | MARCA/MODELO: | EUROVINIL ISO 9650-2 |  | 10 |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | < 24H |  |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 56.9 | 56.1 | 0.014059753954305698 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  | #DIV/0! | DATA FABRICO: | 04/2019 |  |  |  |  |  |  |  | 
AZ25-110 BEST SPOT C.xlsx,QUADRO,81,,,,,,,,,2025-05-08,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-08 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  | MIN |  | 5017330300079 |  | 05/2026 |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-15,, |  | 2025-05-15 00:00:00 |  |  |  |  |  |  |  | 2026-05-15 00:00:00 |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-112 MEU ANJO DA GUARDA.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2026-05-10,, |  | Emengency pack: |  |  |  | MIN |  | 5017230300542 |  | 2026-05-10 00:00:00 |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-09,, |  | 2025-05-09 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2026-05-10 00:00:00 |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,7,,,MARCA/MODELO:,MARCA/MODELO:,,,,,,, | JANGADA: | 5017230300542 | NAVIO: | CIDADE MAR |  | MARCA/MODELO: | RFD SEASAVA PLUS |  | 6 |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,21,,,,,,Fastening for Emergency Pack,,,,, | Seam Protecting Tapes |  | Fastening for Emergency Pack |  |  | Smoke Signals |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,42,,,Marcas do Invólucro,,,,,,,, | Alça da Retenida e Espelhos |  | Marcas do Invólucro |  |  | Quadro de Sinais |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,47,,,,,,Emergency Pack Type,,,,, | Cylinder CO2 |  | Emergency Pack Type |  | MIN |  |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,61,,,,,,Emergency Pack,,,,, | Grabline Internal |  | Emergency Pack |  |  | Tare |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,73,,,,,,,,,,Notas                                                                 Remarks, | Câmara Superior + Arco | 91.3 | 91 | 0.003285870755750264 | Notas                                                                 Remarks |  |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,79,,,,,,,DATA FABRICO:,,,, | Rampa |  |  |  | DATA FABRICO: | 09/2022 |  |  |  |  |  |  |  | 
AZ25-113 CIDADE MAR.xlsx,QUADRO,81,,,,,,,,,2025-05-09,, | Estação de Serviço: | OREY TÉCNICA |  | Data de Insp.: | 2025-05-09 00:00:00 | Assinatura: | JULIO CORREA |  |  |  |  |  |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,,, |  | Emengency pack: |  |  |  |  |  |  |  |  |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-16,, |  | 2025-05-16 00:00:00 |  |  |  | OREY |  |  |  | 2028-05-16 00:00:00 |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,49,,,,,,,,,,Remarks/Modifications Observações/Modificações, |  | National Marine |  |  | Remarks/Modifications Observações/Modificações |  |  |  |  |  |  | 
AZ25-114 BELA VIDA SOS.xlsx,CERTIFICADO,66,,,,,,,,Armador:,,,Armador: |  |  |  |  |  |  |  |  | Signature |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,10,,Serial No.,,,,,,,,,Identification: |  | Type: |  |  |  | Capacity: |  | Serial No. |  | Date of Manuf.: |  |  |  |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,11,,,,,Capacidade:,,,,,,Identificação: |  | Tipo: |  |  |  | Capacidade: |  | No. Série: |  | Data de Fabr.: |  |  |  |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,17,,Serial No.,,,,,,,,,Cylinders: |  | Serial No. |  |  |  | Contents CO2 |  | Contents N2 |  | Latest hyd. Test |  |  |  |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,24,,Serial No.,,,,,,,,,Equipment: |  | Unit |  |  |  | Type |  | Serial No. |  | Expiry date |  |  |  |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,26,,,,,,Emengency pack:,,,2028-05-19,, |  | Emengency pack: |  |  |  | STD |  | 2005008134 |  | 2028-05-19 00:00:00 |  |  |  |  |  | 
AZ25-116 LUIZA.xlsx,CERTIFICADO,47,,,,,,,,,2025-05-19,, |  | 2025-05-19 00:00:00 |  |  |  | OREY TÉCNICA |  |  |  | 2028-05-19 00:00:00 |  |  |  |  |  | 
